User ID,User Age,User Gender,User Income,Preferred Destination,Travel Dates,Travel Duration (days),Travel Purpose,Preferred Travel Mode,Accommodation Type,Total Budget (USD),Accommodation Budget (USD),Activity Budget (USD),Number of Travelers,Preferred Airlines,Preferred Activities
8441,66,Other,43208,Rio de Janeiro,2047-02-09,8,Family Visit,Bus,Hostel,3760,2122,1638,3,Delta,Sightseeing
8442,62,Male,68623,Rio de Janeiro,2047-02-10,3,Business,Bus,Hostel,8256,3096,5160,3,Delta,Adventure Sports
8443,45,Male,57929,Tokyo,2047-02-11,8,Family Visit,Car,Resort,811,305,506,2,Delta,Adventure Sports
8444,61,Other,94158,New York,2047-02-12,7,Business,Train,Hotel,8059,4578,3481,3,Emirates,Adventure Sports
8445,19,Female,38633,Rio de Janeiro,2047-02-13,7,Business,Car,Hostel,2681,1052,1629,4,United,Cultural Exploration
8446,61,Other,96572,Cape Town,2047-02-14,16,Business,Plane,Resort,9800,3419,6381,2,Lufthansa,Cultural Exploration
8447,55,Male,133735,Cape Town,2047-02-15,6,Family Visit,Car,Airbnb,5447,2117,3330,1,United,Sightseeing
8448,40,Other,130878,Tokyo,2047-02-16,2,Business,Plane,Hostel,4059,1608,2451,1,Emirates,Sightseeing
8449,31,Other,126691,New York,2047-02-17,16,Business,Plane,Airbnb,4157,1473,2684,5,Qatar,Sightseeing
8450,56,Other,124824,New York,2047-02-18,9,Business,Train,Resort,9725,4543,5182,2,United,Sightseeing
8451,49,Female,129226,Sydney,2047-02-19,15,Business,Car,Airbnb,1985,833,1152,4,Lufthansa,Relaxation
8452,64,Female,23783,Tokyo,2047-02-20,16,Family Visit,Plane,Resort,1995,1068,927,1,Delta,Relaxation
8453,28,Female,26988,Cape Town,2047-02-21,19,Family Visit,Train,Hotel,1098,374,724,2,Qatar,Relaxation
8454,40,Other,58012,Tokyo,2047-02-22,19,Leisure,Train,Hostel,7602,2673,4929,3,United,Cultural Exploration
8455,68,Other,24497,Cape Town,2047-02-23,9,Business,Car,Resort,5586,2402,3184,2,Lufthansa,Sightseeing
8456,19,Female,64319,Cape Town,2047-02-24,14,Family Visit,Car,Resort,2393,1160,1233,5,Qatar,Adventure Sports
8457,54,Female,116235,Rio de Janeiro,2047-02-25,8,Family Visit,Train,Hostel,6484,2521,3963,3,Lufthansa,Adventure Sports
8458,35,Other,82419,Rio de Janeiro,2047-02-26,20,Family Visit,Train,Airbnb,9740,5617,4123,4,Lufthansa,Sightseeing
8459,28,Male,115475,Paris,2047-02-27,12,Leisure,Bus,Resort,6567,3858,2709,2,Lufthansa,Sightseeing
8460,69,Other,145707,Paris,2047-02-28,1,Leisure,Plane,Hotel,5953,2993,2960,1,Emirates,Adventure Sports
8461,51,Female,86457,Rio de Janeiro,2047-03-01,1,Business,Plane,Hostel,9636,5436,4200,4,Emirates,Sightseeing
8462,61,Female,132243,Rio de Janeiro,2047-03-02,19,Business,Plane,Hostel,2771,1311,1460,5,Emirates,Cultural Exploration
8463,69,Male,99876,Rio de Janeiro,2047-03-03,8,Business,Plane,Hotel,5978,3235,2743,1,Qatar,Adventure Sports
8464,47,Male,59490,Paris,2047-03-04,14,Business,Plane,Resort,5851,2788,3063,2,United,Relaxation
8465,41,Female,118285,Rio de Janeiro,2047-03-05,5,Business,Bus,Airbnb,8999,5052,3947,5,Qatar,Cultural Exploration
8466,69,Male,82857,New York,2047-03-06,10,Family Visit,Train,Airbnb,2492,906,1586,3,Delta,Adventure Sports
8467,35,Other,136031,Sydney,2047-03-07,2,Family Visit,Plane,Hostel,3086,1035,2051,2,Qatar,Adventure Sports
8468,56,Female,105201,Sydney,2047-03-08,3,Business,Car,Airbnb,8347,3484,4863,3,Emirates,Sightseeing
8469,48,Female,129492,Sydney,2047-03-09,1,Leisure,Car,Hotel,1209,694,515,1,Emirates,Adventure Sports
8470,47,Male,105291,Sydney,2047-03-10,2,Leisure,Car,Hostel,2719,833,1886,2,Qatar,Cultural Exploration
8471,39,Other,121363,Cape Town,2047-03-11,12,Family Visit,Train,Airbnb,1912,1020,892,3,Lufthansa,Cultural Exploration
8472,66,Female,142461,Paris,2047-03-12,4,Business,Car,Hostel,4178,2451,1727,1,United,Cultural Exploration
8473,54,Male,86826,Tokyo,2047-03-13,10,Family Visit,Car,Hostel,5034,2868,2166,1,United,Adventure Sports
8474,65,Male,57307,New York,2047-03-14,9,Business,Plane,Airbnb,5679,1922,3757,1,Emirates,Adventure Sports
8475,22,Female,84262,Cape Town,2047-03-15,11,Business,Bus,Resort,7086,2264,4822,3,United,Sightseeing
8476,59,Female,32072,Paris,2047-03-16,8,Leisure,Train,Resort,3940,2236,1704,3,Emirates,Cultural Exploration
8477,59,Male,132708,Rio de Janeiro,2047-03-17,1,Business,Car,Airbnb,6289,3225,3064,1,Emirates,Cultural Exploration
8478,34,Male,80245,Sydney,2047-03-18,14,Family Visit,Train,Hostel,2073,1190,883,1,Qatar,Adventure Sports
8479,44,Female,99352,Paris,2047-03-19,18,Business,Bus,Hotel,7861,4448,3413,2,Emirates,Sightseeing
8480,64,Female,22931,Sydney,2047-03-20,15,Leisure,Bus,Resort,3734,1301,2433,2,United,Cultural Exploration
8481,46,Male,88844,Paris,2047-03-21,2,Business,Plane,Hostel,3272,1327,1945,5,Delta,Relaxation
8482,25,Other,134382,Cape Town,2047-03-22,4,Business,Plane,Hostel,4976,1559,3417,3,Qatar,Cultural Exploration
8483,69,Other,116625,New York,2047-03-23,19,Family Visit,Train,Hotel,7861,3809,4052,4,United,Adventure Sports
8484,54,Male,122248,New York,2047-03-24,17,Leisure,Plane,Hotel,7503,2996,4507,1,Lufthansa,Adventure Sports
8485,29,Other,44749,New York,2047-03-25,19,Leisure,Car,Resort,8016,3844,4172,4,Lufthansa,Cultural Exploration
8486,36,Male,63652,Rio de Janeiro,2047-03-26,5,Business,Car,Hotel,978,356,622,3,Lufthansa,Adventure Sports
8487,39,Male,126206,Tokyo,2047-03-27,3,Family Visit,Bus,Hotel,2846,964,1882,5,Qatar,Relaxation
8488,38,Female,126533,Cape Town,2047-03-28,16,Business,Plane,Airbnb,6490,3466,3024,5,Lufthansa,Adventure Sports
8489,52,Other,62482,Rio de Janeiro,2047-03-29,12,Leisure,Car,Resort,8352,3708,4644,5,Qatar,Sightseeing
8490,39,Female,102559,Tokyo,2047-03-30,11,Business,Train,Airbnb,6065,3411,2654,1,Lufthansa,Sightseeing
8491,66,Female,104764,Sydney,2047-03-31,17,Business,Bus,Resort,4639,2450,2189,2,Delta,Adventure Sports
8492,31,Other,86714,Tokyo,2047-04-01,17,Leisure,Bus,Hostel,9747,4053,5694,1,Qatar,Sightseeing
8493,49,Female,53350,Tokyo,2047-04-02,9,Family Visit,Bus,Hotel,2616,1149,1467,5,Lufthansa,Sightseeing
8494,60,Male,137742,Sydney,2047-04-03,19,Family Visit,Bus,Hostel,6353,3590,2763,3,Lufthansa,Sightseeing
8495,35,Female,35817,Tokyo,2047-04-04,5,Leisure,Train,Hotel,5774,3463,2311,4,United,Adventure Sports
8496,23,Male,126103,Tokyo,2047-04-05,8,Leisure,Bus,Hotel,7395,3694,3701,5,Qatar,Sightseeing
8497,65,Female,109123,Cape Town,2047-04-06,12,Family Visit,Car,Airbnb,5471,2286,3185,1,Delta,Cultural Exploration
8498,62,Male,146246,Rio de Janeiro,2047-04-07,18,Business,Plane,Resort,1093,343,750,1,Lufthansa,Adventure Sports
8499,41,Female,49990,Cape Town,2047-04-08,5,Family Visit,Train,Resort,7275,4006,3269,4,United,Sightseeing
8500,34,Other,149231,Sydney,2047-04-09,5,Business,Train,Hostel,7403,3359,4044,4,Emirates,Sightseeing
8501,66,Male,24526,Rio de Janeiro,2047-04-10,17,Leisure,Car,Hotel,8661,4383,4278,1,Emirates,Sightseeing
8502,42,Other,145913,Paris,2047-04-11,18,Family Visit,Plane,Hotel,9163,4270,4893,1,Qatar,Cultural Exploration
8503,63,Other,53571,Cape Town,2047-04-12,13,Family Visit,Plane,Hotel,2790,1561,1229,3,Lufthansa,Sightseeing
8504,48,Other,96080,Paris,2047-04-13,4,Business,Plane,Hostel,4749,1580,3169,1,Lufthansa,Sightseeing
8505,46,Other,31543,Rio de Janeiro,2047-04-14,15,Family Visit,Car,Resort,5789,2204,3585,4,United,Sightseeing
8506,36,Female,64126,Tokyo,2047-04-15,7,Business,Bus,Hostel,810,474,336,3,Emirates,Adventure Sports
8507,31,Other,75369,Paris,2047-04-16,15,Family Visit,Train,Airbnb,8437,2959,5478,1,Delta,Adventure Sports
8508,32,Other,64403,New York,2047-04-17,3,Business,Plane,Hostel,6452,3058,3394,2,United,Sightseeing
8509,39,Male,31286,New York,2047-04-18,12,Business,Car,Hotel,7017,3733,3284,1,Lufthansa,Relaxation
8510,52,Other,21797,Paris,2047-04-19,10,Business,Car,Hotel,2844,1694,1150,1,Emirates,Sightseeing
8511,48,Other,145740,Paris,2047-04-20,6,Business,Bus,Resort,1227,450,777,1,Emirates,Cultural Exploration
8512,24,Female,86229,Rio de Janeiro,2047-04-21,11,Business,Plane,Airbnb,4206,2128,2078,4,Delta,Relaxation
8513,28,Male,94627,Sydney,2047-04-22,1,Family Visit,Bus,Airbnb,9592,4812,4780,3,Lufthansa,Cultural Exploration
8514,57,Male,148764,Rio de Janeiro,2047-04-23,11,Family Visit,Plane,Hostel,1787,1052,735,3,Lufthansa,Cultural Exploration
8515,49,Female,25099,Cape Town,2047-04-24,5,Leisure,Car,Airbnb,6208,2310,3898,2,United,Relaxation
8516,51,Male,134597,Sydney,2047-04-25,7,Family Visit,Plane,Airbnb,7585,3685,3900,3,Qatar,Relaxation
8517,45,Female,49740,Tokyo,2047-04-26,20,Business,Plane,Hotel,4490,1598,2892,4,Emirates,Adventure Sports
8518,44,Female,134507,Paris,2047-04-27,4,Business,Train,Resort,7022,2170,4852,1,Qatar,Cultural Exploration
8519,20,Male,98610,Tokyo,2047-04-28,2,Business,Bus,Hotel,5719,2286,3433,3,United,Adventure Sports
8520,20,Female,30162,Cape Town,2047-04-29,5,Family Visit,Bus,Airbnb,7641,4256,3385,3,Lufthansa,Relaxation
8521,37,Other,57799,Cape Town,2047-04-30,7,Business,Plane,Hotel,9965,3605,6360,1,Delta,Adventure Sports
8522,63,Female,30884,Tokyo,2047-05-01,4,Family Visit,Train,Hotel,9718,3150,6568,5,United,Cultural Exploration
8523,29,Male,43609,Sydney,2047-05-02,10,Leisure,Train,Hostel,7588,4163,3425,3,Delta,Adventure Sports
8524,38,Male,79888,Sydney,2047-05-03,20,Leisure,Plane,Hostel,4535,2035,2500,1,Emirates,Sightseeing
8525,63,Female,33325,Paris,2047-05-04,12,Family Visit,Train,Hotel,4400,1463,2937,4,Emirates,Relaxation
8526,54,Other,33579,Tokyo,2047-05-05,9,Leisure,Plane,Hostel,8133,4693,3440,2,Qatar,Adventure Sports
8527,52,Other,112613,New York,2047-05-06,19,Family Visit,Bus,Hostel,9025,2875,6150,1,Emirates,Relaxation
8528,35,Female,131598,New York,2047-05-07,3,Leisure,Car,Resort,9279,5100,4179,2,Qatar,Relaxation
8529,66,Male,70246,Tokyo,2047-05-08,11,Leisure,Bus,Hostel,5842,3320,2522,1,Delta,Relaxation
8530,55,Other,34172,Cape Town,2047-05-09,5,Leisure,Car,Hostel,9229,4913,4316,4,Qatar,Relaxation
8531,58,Male,79951,Paris,2047-05-10,13,Family Visit,Bus,Airbnb,8503,4858,3645,5,Lufthansa,Cultural Exploration
8532,57,Male,79346,Cape Town,2047-05-11,16,Family Visit,Train,Resort,4861,2503,2358,5,Emirates,Relaxation
8533,42,Other,130310,Tokyo,2047-05-12,15,Business,Plane,Airbnb,7257,3799,3458,2,Emirates,Adventure Sports
8534,26,Female,117542,Sydney,2047-05-13,20,Leisure,Plane,Resort,5372,3118,2254,1,Emirates,Adventure Sports
8535,61,Other,41038,Rio de Janeiro,2047-05-14,19,Business,Car,Hotel,1155,357,798,3,Emirates,Relaxation
8536,45,Other,28227,Paris,2047-05-15,10,Family Visit,Bus,Airbnb,5713,3290,2423,3,Delta,Relaxation
8537,68,Other,132142,Tokyo,2047-05-16,19,Business,Train,Resort,5445,1996,3449,1,Delta,Sightseeing
8538,31,Female,35069,Tokyo,2047-05-17,9,Business,Bus,Hotel,4209,2394,1815,2,Lufthansa,Cultural Exploration
8539,48,Female,43034,Tokyo,2047-05-18,8,Family Visit,Car,Airbnb,9150,3331,5819,4,Qatar,Sightseeing
8540,41,Other,32592,Rio de Janeiro,2047-05-19,14,Leisure,Car,Airbnb,1293,410,883,3,United,Cultural Exploration
8541,66,Male,131762,Rio de Janeiro,2047-05-20,8,Family Visit,Car,Hostel,6069,3411,2658,3,United,Adventure Sports
8542,53,Other,21014,Rio de Janeiro,2047-05-21,8,Business,Car,Hotel,3148,1230,1918,1,Delta,Relaxation
8543,37,Female,36343,New York,2047-05-22,10,Family Visit,Train,Resort,1330,730,600,2,Delta,Relaxation
8544,18,Female,28345,Cape Town,2047-05-23,4,Family Visit,Train,Airbnb,3032,1609,1423,4,Emirates,Cultural Exploration
8545,26,Female,88933,Tokyo,2047-05-24,18,Leisure,Car,Hotel,1002,503,499,3,Emirates,Adventure Sports
8546,27,Female,108522,Cape Town,2047-05-25,4,Leisure,Train,Hotel,1496,889,607,5,Emirates,Adventure Sports
8547,47,Female,122849,Cape Town,2047-05-26,2,Leisure,Plane,Hostel,5300,2406,2894,1,Qatar,Adventure Sports
8548,65,Female,111774,New York,2047-05-27,2,Business,Bus,Hostel,7105,3459,3646,3,Delta,Relaxation
8549,20,Other,89957,Sydney,2047-05-28,12,Leisure,Train,Resort,5316,1860,3456,4,Delta,Adventure Sports
8550,66,Female,138026,Rio de Janeiro,2047-05-29,9,Business,Bus,Hotel,4043,1656,2387,4,Qatar,Sightseeing
8551,62,Female,58669,Tokyo,2047-05-30,13,Family Visit,Plane,Airbnb,3259,1747,1512,5,Emirates,Adventure Sports
8552,37,Male,55023,Rio de Janeiro,2047-05-31,18,Leisure,Car,Airbnb,4248,2040,2208,2,Emirates,Sightseeing
8553,63,Male,42950,Sydney,2047-06-01,8,Family Visit,Train,Airbnb,6233,3738,2495,4,Delta,Sightseeing
8554,41,Other,33928,Sydney,2047-06-02,1,Business,Car,Airbnb,9933,5014,4919,2,United,Adventure Sports
8555,31,Female,75268,Rio de Janeiro,2047-06-03,9,Leisure,Bus,Resort,9430,4551,4879,1,Emirates,Adventure Sports
8556,21,Male,135322,Paris,2047-06-04,1,Family Visit,Plane,Airbnb,3650,1177,2473,5,United,Sightseeing
8557,57,Male,90288,New York,2047-06-05,4,Business,Bus,Hotel,9420,5067,4353,3,Qatar,Adventure Sports
8558,48,Female,45245,New York,2047-06-06,16,Leisure,Car,Resort,4645,1749,2896,3,Qatar,Relaxation
8559,50,Male,33343,Rio de Janeiro,2047-06-07,6,Family Visit,Train,Hotel,6411,2369,4042,5,Qatar,Cultural Exploration
8560,66,Female,82619,Tokyo,2047-06-08,10,Leisure,Train,Hostel,731,250,481,4,Emirates,Sightseeing
8561,52,Other,93705,Tokyo,2047-06-09,11,Leisure,Car,Resort,2417,822,1595,2,Emirates,Adventure Sports
8562,58,Male,31835,New York,2047-06-10,17,Family Visit,Bus,Hostel,5993,2777,3216,4,Delta,Cultural Exploration
8563,69,Female,107304,Tokyo,2047-06-11,11,Leisure,Train,Resort,8756,3890,4866,1,Qatar,Cultural Exploration
8564,56,Other,126998,Sydney,2047-06-12,9,Family Visit,Car,Hostel,4269,1584,2685,3,Lufthansa,Sightseeing
8565,34,Other,66119,Rio de Janeiro,2047-06-13,17,Family Visit,Car,Airbnb,9307,4590,4717,2,Delta,Sightseeing
8566,58,Male,121785,Sydney,2047-06-14,3,Family Visit,Car,Airbnb,7368,2669,4699,3,Lufthansa,Sightseeing
8567,39,Female,22771,Rio de Janeiro,2047-06-15,15,Leisure,Plane,Hotel,4995,1790,3205,3,United,Relaxation
8568,64,Other,105991,Paris,2047-06-16,14,Business,Train,Hotel,1175,508,667,5,Delta,Adventure Sports
8569,34,Female,48613,Paris,2047-06-17,17,Business,Plane,Resort,4794,2748,2046,4,Qatar,Adventure Sports
8570,69,Male,106090,Cape Town,2047-06-18,15,Leisure,Plane,Resort,5290,2794,2496,5,United,Sightseeing
8571,57,Male,82886,Paris,2047-06-19,17,Leisure,Bus,Hotel,1546,641,905,4,Delta,Sightseeing
8572,45,Other,47643,New York,2047-06-20,10,Leisure,Car,Airbnb,7124,3783,3341,5,United,Adventure Sports
8573,34,Other,45159,Tokyo,2047-06-21,10,Family Visit,Bus,Resort,6810,2794,4016,1,United,Relaxation
8574,36,Male,92082,Paris,2047-06-22,14,Leisure,Train,Hostel,5513,2352,3161,3,Qatar,Adventure Sports
8575,48,Female,103028,New York,2047-06-23,8,Business,Train,Airbnb,8802,5112,3690,4,Qatar,Sightseeing
8576,58,Other,100428,Paris,2047-06-24,19,Family Visit,Train,Hotel,8509,2713,5796,4,Qatar,Cultural Exploration
8577,39,Male,62869,Rio de Janeiro,2047-06-25,18,Leisure,Plane,Airbnb,2633,1551,1082,4,Emirates,Cultural Exploration
8578,36,Female,58197,Cape Town,2047-06-26,18,Leisure,Bus,Hostel,2093,645,1448,2,United,Adventure Sports
8579,61,Female,68940,Sydney,2047-06-27,12,Business,Plane,Resort,4612,2632,1980,2,Lufthansa,Adventure Sports
8580,46,Female,113076,Tokyo,2047-06-28,17,Family Visit,Bus,Hotel,6919,2672,4247,2,Emirates,Cultural Exploration
8581,24,Other,44664,Cape Town,2047-06-29,8,Business,Car,Hotel,3562,1564,1998,1,Lufthansa,Adventure Sports
8582,26,Male,45858,Rio de Janeiro,2047-06-30,14,Family Visit,Car,Airbnb,7372,2294,5078,5,United,Cultural Exploration
8583,65,Male,93920,Paris,2047-07-01,7,Family Visit,Car,Hostel,4742,2525,2217,1,Qatar,Sightseeing
8584,56,Female,61659,Paris,2047-07-02,9,Leisure,Train,Airbnb,6172,2075,4097,3,Lufthansa,Adventure Sports
8585,61,Other,65043,Rio de Janeiro,2047-07-03,20,Leisure,Car,Resort,5562,2908,2654,5,Emirates,Adventure Sports
8586,29,Other,37842,New York,2047-07-04,13,Family Visit,Train,Resort,1739,791,948,1,Emirates,Adventure Sports
8587,34,Male,83888,Rio de Janeiro,2047-07-05,6,Leisure,Car,Resort,3140,1609,1531,5,Emirates,Relaxation
8588,48,Other,80733,New York,2047-07-06,10,Leisure,Bus,Hotel,713,381,332,3,Lufthansa,Sightseeing
8589,64,Male,21910,Rio de Janeiro,2047-07-07,18,Family Visit,Train,Hostel,5435,3057,2378,4,Delta,Adventure Sports
8590,64,Female,34284,Paris,2047-07-08,16,Family Visit,Car,Hostel,9949,4647,5302,2,Emirates,Relaxation
8591,58,Female,96581,Rio de Janeiro,2047-07-09,10,Family Visit,Bus,Resort,6481,3431,3050,3,Delta,Adventure Sports
8592,64,Male,112031,Sydney,2047-07-10,8,Business,Bus,Airbnb,8019,4627,3392,2,Qatar,Sightseeing
8593,25,Other,78669,Paris,2047-07-11,20,Family Visit,Bus,Hotel,656,348,308,2,Qatar,Cultural Exploration
8594,69,Other,82325,New York,2047-07-12,18,Leisure,Plane,Resort,5213,2166,3047,3,Qatar,Relaxation
8595,55,Male,134313,Rio de Janeiro,2047-07-13,17,Leisure,Bus,Airbnb,2123,1132,991,3,Lufthansa,Relaxation
8596,22,Female,24109,Sydney,2047-07-14,8,Leisure,Bus,Hotel,1246,554,692,4,Lufthansa,Sightseeing
8597,47,Other,34590,New York,2047-07-15,5,Leisure,Plane,Hotel,4240,1724,2516,2,Delta,Cultural Exploration
8598,34,Other,90495,New York,2047-07-16,1,Business,Train,Resort,4830,1460,3370,1,United,Sightseeing
8599,46,Other,148845,Rio de Janeiro,2047-07-17,1,Leisure,Train,Hostel,5601,1841,3760,3,Lufthansa,Adventure Sports
8600,48,Male,65691,Cape Town,2047-07-18,17,Family Visit,Car,Hotel,3287,1326,1961,2,Lufthansa,Relaxation
8601,21,Male,66363,Sydney,2047-07-19,13,Family Visit,Car,Hotel,5564,2651,2913,2,Qatar,Sightseeing
8602,43,Female,105278,Tokyo,2047-07-20,8,Leisure,Plane,Resort,2293,966,1327,1,United,Relaxation
8603,48,Other,42692,Sydney,2047-07-21,9,Family Visit,Train,Airbnb,3509,2038,1471,2,Emirates,Relaxation
8604,26,Female,106485,Rio de Janeiro,2047-07-22,17,Business,Train,Hostel,7762,4281,3481,3,Lufthansa,Cultural Exploration
8605,40,Male,43081,Rio de Janeiro,2047-07-23,19,Leisure,Plane,Hostel,5903,2342,3561,3,United,Adventure Sports
8606,58,Other,44251,Rio de Janeiro,2047-07-24,6,Business,Plane,Hostel,9046,4347,4699,4,Qatar,Cultural Exploration
8607,28,Male,94904,Tokyo,2047-07-25,12,Family Visit,Plane,Hostel,3232,1644,1588,3,Emirates,Sightseeing
8608,65,Other,50971,Tokyo,2047-07-26,6,Leisure,Car,Hostel,8812,3487,5325,4,United,Adventure Sports
8609,61,Female,96164,Rio de Janeiro,2047-07-27,9,Leisure,Train,Airbnb,6337,3229,3108,3,United,Cultural Exploration
8610,21,Male,83619,Rio de Janeiro,2047-07-28,14,Business,Plane,Airbnb,5488,3049,2439,3,Lufthansa,Relaxation
8611,19,Male,132217,Cape Town,2047-07-29,17,Business,Train,Resort,7812,3153,4659,2,United,Cultural Exploration
8612,66,Male,123031,New York,2047-07-30,18,Family Visit,Car,Airbnb,5967,3139,2828,3,Qatar,Sightseeing
8613,56,Male,74838,Paris,2047-07-31,12,Family Visit,Plane,Airbnb,6068,2883,3185,5,Delta,Adventure Sports
8614,29,Female,91059,New York,2047-08-01,4,Leisure,Plane,Hotel,5021,2793,2228,5,Delta,Cultural Exploration
8615,25,Other,51483,Tokyo,2047-08-02,18,Leisure,Plane,Hotel,3966,1646,2320,5,Qatar,Relaxation
8616,56,Female,72406,New York,2047-08-03,8,Family Visit,Plane,Hostel,5181,2786,2395,5,Lufthansa,Relaxation
8617,69,Male,131541,Tokyo,2047-08-04,5,Leisure,Bus,Airbnb,3742,2074,1668,5,Delta,Sightseeing
8618,46,Female,131639,Paris,2047-08-05,20,Leisure,Train,Hotel,4353,1818,2535,5,United,Relaxation
8619,68,Other,104176,Tokyo,2047-08-06,8,Business,Car,Airbnb,7876,3001,4875,1,Delta,Relaxation
8620,40,Other,100370,New York,2047-08-07,11,Business,Car,Resort,3127,1793,1334,2,Delta,Relaxation
8621,40,Male,28896,Rio de Janeiro,2047-08-08,16,Business,Plane,Hostel,839,425,414,3,Qatar,Sightseeing
8622,64,Other,86044,Cape Town,2047-08-09,6,Family Visit,Plane,Airbnb,4713,1827,2886,2,United,Relaxation
8623,50,Female,89847,Sydney,2047-08-10,4,Leisure,Bus,Hotel,521,196,325,3,Emirates,Cultural Exploration
8624,36,Female,83502,Sydney,2047-08-11,5,Leisure,Train,Hostel,6760,2904,3856,3,Emirates,Cultural Exploration
8625,23,Male,86645,New York,2047-08-12,1,Business,Train,Resort,3369,1045,2324,5,Emirates,Relaxation
8626,48,Male,50421,Cape Town,2047-08-13,8,Business,Train,Resort,2549,1382,1167,4,Emirates,Relaxation
8627,37,Other,63184,Paris,2047-08-14,2,Family Visit,Train,Resort,5028,2433,2595,5,Lufthansa,Sightseeing
8628,50,Other,130910,Paris,2047-08-15,10,Family Visit,Plane,Hotel,1465,789,676,2,Emirates,Cultural Exploration
8629,37,Male,124947,Tokyo,2047-08-16,3,Business,Train,Airbnb,6048,3244,2804,1,Delta,Sightseeing
8630,22,Male,28635,New York,2047-08-17,2,Family Visit,Bus,Airbnb,9469,4166,5303,4,Lufthansa,Relaxation
8631,49,Female,138201,New York,2047-08-18,8,Family Visit,Plane,Hotel,1040,498,542,1,Emirates,Cultural Exploration
8632,56,Female,90701,New York,2047-08-19,16,Business,Bus,Hostel,9193,4305,4888,4,Emirates,Adventure Sports
8633,25,Female,46320,Paris,2047-08-20,1,Leisure,Bus,Resort,2127,1061,1066,4,Emirates,Cultural Exploration
8634,37,Other,91280,Cape Town,2047-08-21,10,Family Visit,Plane,Hotel,3335,1566,1769,2,Delta,Cultural Exploration
8635,42,Male,123176,Tokyo,2047-08-22,20,Family Visit,Bus,Hostel,1960,995,965,2,Delta,Relaxation
8636,48,Male,60046,Cape Town,2047-08-23,20,Leisure,Plane,Hostel,8164,4096,4068,2,Delta,Cultural Exploration
8637,56,Male,48159,Rio de Janeiro,2047-08-24,19,Business,Bus,Airbnb,4892,1889,3003,4,United,Adventure Sports
8638,37,Male,115136,Paris,2047-08-25,16,Family Visit,Car,Airbnb,7400,2967,4433,3,Lufthansa,Adventure Sports
8639,38,Other,129716,Tokyo,2047-08-26,16,Leisure,Car,Hostel,4161,1525,2636,2,Emirates,Sightseeing
8640,38,Other,86996,Sydney,2047-08-27,4,Leisure,Bus,Resort,6864,3458,3406,3,Delta,Relaxation
8641,52,Female,48807,New York,2047-08-28,8,Family Visit,Plane,Hotel,2564,1007,1557,2,Qatar,Relaxation
8642,25,Female,78893,Paris,2047-08-29,17,Family Visit,Train,Hostel,1851,566,1285,5,Lufthansa,Relaxation
8643,37,Female,97525,Tokyo,2047-08-30,14,Leisure,Bus,Resort,9349,4197,5152,3,United,Adventure Sports
8644,67,Male,124314,Tokyo,2047-08-31,5,Family Visit,Car,Hostel,3018,1755,1263,2,Emirates,Relaxation
8645,39,Female,78058,Cape Town,2047-09-01,13,Business,Car,Hostel,1872,1063,809,1,Qatar,Cultural Exploration
8646,33,Male,31507,New York,2047-09-02,9,Business,Bus,Airbnb,5221,2109,3112,5,United,Relaxation
8647,48,Male,73726,New York,2047-09-03,1,Leisure,Bus,Resort,6789,3672,3117,4,Lufthansa,Relaxation
8648,24,Other,90547,Paris,2047-09-04,3,Family Visit,Car,Resort,8572,5104,3468,3,Qatar,Adventure Sports
